cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.54,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.47,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.02,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.36,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.15,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.59,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.06,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.54,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.88,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.2,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.68,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.61,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.93,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.8,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.16,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.57,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.57,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.32,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.73,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.0,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.8,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.52,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.59,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.93,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.84,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.91,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.57,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.46,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.74,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.26,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.08,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.28,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.9,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.9,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.9,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.58,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.85,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.13,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.08,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.2,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.45,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.2,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.7,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.24,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.37,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.76,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.14,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.55,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.55,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.89,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.75,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.37,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.64,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.44,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.78,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.98,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.43,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.98,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.0,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.34,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.89,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.3,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.03,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.69,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.76,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.28,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.67,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.99,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.65,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.01,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.35,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.9,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.24,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.3,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.3,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.64,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.19,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.12,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.19,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.31,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.24,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.97,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.68,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.09,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.36,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.77,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.72,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.29,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.94,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.62,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.42,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.42,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.4,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.54,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.26,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.81,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.08,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.49,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.09,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.84,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.31,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.51,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.72,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.47,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.81,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.29,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.6,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.42,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.04,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.31,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.58,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.13,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.47,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.0,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.88,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.04,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.33,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.09,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.29,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.68,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.32,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.04,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,43.91,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,26.49,D2
333.3333333333333,0.0,0.0,180.0,0.0,1102.0,734.6666666666667,28.0,28.59,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,23.09,D2
310.3448275862069,0.0,0.0,180.0,0.0,1115.7931034482758,743.8620689655172,28.0,23.09,D2
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,23.36,D2
352.94117647058823,0.0,0.0,180.0,0.0,1090.235294117647,726.8235294117648,28.0,26.58,D2
382.97872340425533,0.0,0.0,180.0,0.0,1072.2127659574467,714.8085106382979,28.0,36.78,D2
305.08474576271186,0.0,0.0,180.0,0.0,1118.9491525423728,745.9661016949153,28.0,31.98,D2
315.7894736842106,0.0,0.0,180.0,0.0,1112.5263157894735,741.6842105263158,28.0,26.06,D2
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,30.5,D2
315.7894736842106,0.0,0.0,180.0,0.0,1112.5263157894735,741.6842105263158,28.0,25.27,D2
305.08474576271186,0.0,0.0,180.0,0.0,1118.9491525423728,745.9661016949153,28.0,20.22,D2
6000.0,0.0,0.0,180.0,0.0,-2298.0,-1532.0,28.0,22.31,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,18.65,D2
391.30434782608694,0.0,0.0,180.0,0.0,1067.2173913043478,711.4782608695652,28.0,31.46,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,29.02,D2
272.7272727272727,0.0,0.0,180.0,0.0,1138.3636363636365,758.909090909091,28.0,13.16,D2
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,29.02,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,25.53,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,24.92,D2
418.60465116279073,0.0,0.0,180.0,0.0,1050.8372093023254,700.5581395348837,28.0,35.38,D2
285.7142857142857,0.0,0.0,180.0,0.0,1130.5714285714284,753.7142857142858,28.0,14.9,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,14.9,D2
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,31.29,D2
3600.0,0.0,0.0,180.0,0.0,-858.0,-572.0,28.0,23.44,D2
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,16.56,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,22.05,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,19.0,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,28.67,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,19.17,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.49,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,14.73,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,20.31,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,16.04,D2
253.5211267605634,0.0,0.0,180.0,0.0,1149.887323943662,766.5915492957747,28.0,11.42,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,11.16,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,14.21,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,21.18,D2
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,21.35,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.6,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,12.38,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,21.53,D2
268.65671641791045,0.0,0.0,180.0,0.0,1140.8059701492537,760.5373134328358,28.0,13.51,D2
333.3333333333333,0.0,0.0,180.0,0.0,1102.0,734.6666666666667,28.0,19.87,D2
272.7272727272727,0.0,0.0,180.0,0.0,1138.3636363636365,758.909090909091,28.0,15.77,D2
257.14285714285717,0.0,0.0,180.0,0.0,1147.7142857142856,765.1428571428571,28.0,11.5,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,14.73,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,15.43,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,18.91,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,15.86,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,20.65,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,28.5,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,18.65,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,16.38,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,12.46,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,12.11,D2
310.3448275862069,0.0,0.0,180.0,0.0,1115.7931034482758,743.8620689655172,28.0,18.82,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,13.68,D2
253.5211267605634,0.0,0.0,180.0,0.0,1149.887323943662,766.5915492957747,28.0,15.34,D2
200.0,0.0,0.0,180.0,0.0,1182.0,788.0,28.0,6.54,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,30.4,D2
333.3333333333333,0.0,0.0,180.0,0.0,1102.0,734.6666666666667,28.0,32.8,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,26.5,D2
310.3448275862069,0.0,0.0,180.0,0.0,1115.7931034482758,743.8620689655172,28.0,26.5,D2
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,26.8,D2
352.94117647058823,0.0,0.0,180.0,0.0,1090.235294117647,726.8235294117648,28.0,30.5,D2
382.97872340425533,0.0,0.0,180.0,0.0,1072.2127659574467,714.8085106382979,28.0,42.2,D2
305.08474576271186,0.0,0.0,180.0,0.0,1118.9491525423728,745.9661016949153,28.0,36.7,D2
315.7894736842106,0.0,0.0,180.0,0.0,1112.5263157894735,741.6842105263158,28.0,29.9,D2
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,35.0,D2
315.7894736842106,0.0,0.0,180.0,0.0,1112.5263157894735,741.6842105263158,28.0,29.0,D2
305.08474576271186,0.0,0.0,180.0,0.0,1118.9491525423728,745.9661016949153,28.0,23.2,D2
6000.0,0.0,0.0,180.0,0.0,-2298.0,-1532.0,28.0,25.6,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,21.4,D2
391.30434782608694,0.0,0.0,180.0,0.0,1067.2173913043478,711.4782608695652,28.0,36.1,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,33.3,D2
272.7272727272727,0.0,0.0,180.0,0.0,1138.3636363636365,758.909090909091,28.0,15.1,D2
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,33.3,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,29.3,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,28.6,D2
418.60465116279073,0.0,0.0,180.0,0.0,1050.8372093023254,700.5581395348837,28.0,40.6,D2
285.7142857142857,0.0,0.0,180.0,0.0,1130.5714285714284,753.7142857142858,28.0,17.1,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,17.1,D2
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,35.9,D2
3600.0,0.0,0.0,180.0,0.0,-858.0,-572.0,28.0,26.9,D2
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,19.0,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,25.3,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,21.8,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,32.9,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,22.0,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.1,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,16.9,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,23.3,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,18.4,D2
253.5211267605634,0.0,0.0,180.0,0.0,1149.887323943662,766.5915492957747,28.0,13.1,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,12.8,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,16.3,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,24.3,D2
339.62264150943395,0.0,0.0,180.0,0.0,1098.2264150943397,732.1509433962265,28.0,24.5,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.9,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,14.2,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,24.7,D2
268.65671641791045,0.0,0.0,180.0,0.0,1140.8059701492537,760.5373134328358,28.0,15.5,D2
333.3333333333333,0.0,0.0,180.0,0.0,1102.0,734.6666666666667,28.0,22.8,D2
272.7272727272727,0.0,0.0,180.0,0.0,1138.3636363636365,758.909090909091,28.0,18.1,D2
257.14285714285717,0.0,0.0,180.0,0.0,1147.7142857142856,765.1428571428571,28.0,13.2,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,16.9,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,17.7,D2
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,28.0,21.7,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,18.2,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,23.7,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,32.7,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,21.4,D2
276.9230769230769,0.0,0.0,180.0,0.0,1135.8461538461536,757.2307692307692,28.0,18.8,D2
240.0,0.0,0.0,180.0,0.0,1158.0,772.0,28.0,14.3,D2
290.3225806451613,0.0,0.0,180.0,0.0,1127.8064516129032,751.8709677419355,28.0,13.9,D2
310.3448275862069,0.0,0.0,180.0,0.0,1115.7931034482758,743.8620689655172,28.0,21.6,D2
264.70588235294116,0.0,0.0,180.0,0.0,1143.1764705882354,762.1176470588236,28.0,15.7,D2
253.5211267605634,0.0,0.0,180.0,0.0,1149.887323943662,766.5915492957747,28.0,17.6,D2
200.0,0.0,0.0,180.0,0.0,1182.0,788.0,28.0,7.5,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,23.76,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,19.17,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,34.23,D2
321.4285714285714,0.0,0.0,180.0,0.0,1109.142857142857,739.4285714285716,28.0,29.12,D2
321.4285714285714,0.0,0.0,180.0,0.0,1109.142857142857,739.4285714285716,28.0,29.77,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.26,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,28.08,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.42,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.29,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,5.18,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,5.77,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,13.71,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,12.11,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,15.36,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,15.95,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,17.5,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,18.64,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,23.54,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,19.4,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,18.86,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,23.55,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,20.06,D2
225.0,0.0,0.0,180.0,0.0,1167.0,778.0,28.0,11.11,D2
233.76623376623377,0.0,0.0,180.0,0.0,1161.7402597402597,774.4935064935066,28.0,12.84,D2
246.57534246575344,0.0,0.0,180.0,0.0,1154.054794520548,769.3698630136987,28.0,11.22,D2
260.8695652173913,0.0,0.0,180.0,0.0,1145.478260869565,763.6521739130435,28.0,13.86,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,23.76,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,19.17,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,34.23,D2
321.4285714285714,0.0,0.0,180.0,0.0,1109.142857142857,739.4285714285716,28.0,29.12,D2
321.4285714285714,0.0,0.0,180.0,0.0,1109.142857142857,739.4285714285716,28.0,29.77,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.26,D2
375.0,0.0,0.0,180.0,0.0,1077.0,718.0,28.0,28.08,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.42,D2
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.29,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,5.18,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,5.77,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,13.71,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,12.11,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,15.36,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,15.95,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,17.5,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,18.64,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,23.54,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,19.4,D2
295.08196721311475,0.0,0.0,180.0,0.0,1124.950819672131,749.9672131147541,28.0,18.86,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,23.55,D2
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,28.0,20.06,D2
225.0,0.0,0.0,180.0,0.0,1167.0,778.0,28.0,11.11,D2
233.76623376623377,0.0,0.0,180.0,0.0,1161.7402597402597,774.4935064935066,28.0,12.84,D2
246.57534246575344,0.0,0.0,180.0,0.0,1154.054794520548,769.3698630136987,28.0,11.22,D2
260.8695652173913,0.0,0.0,180.0,0.0,1145.478260869565,763.6521739130435,28.0,13.86,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,9.36,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,10.42,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,11.48,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,11.17,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,9.73,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,16.95,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,18.84,D2
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,28.0,25.91,D2
